
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2015-1-1,27,21,16,16,14,11,75,54,35,1012,1009,1008,3,2,1,21,6,,0.00,2,,302<br />
2015-1-2,27,22,16,18,16,13,88,65,31,1014,1012,1010,3,2,1,14,6,,0.00,2,,336<br />
2015-1-3,28,22,16,20,17,13,89,66,38,1016,1014,1012,3,2,1,19,5,,0.00,1,,307<br />
2015-1-4,31,23,16,19,17,15,86,61,37,1016,1014,1012,3,2,1,19,5,,0.00,1,,9<br />
2015-1-5,32,26,20,18,16,14,71,52,26,1016,1013,1011,4,2,2,24,11,,0.00,1,,25<br />
2015-1-6,31,24,18,21,17,15,81,59,30,1016,1013,1012,3,2,1,19,5,,0.00,,,307<br />
2015-1-7,30,23,16,20,15,11,96,55,30,1016,1013,1012,3,2,1,16,5,,0.00,1,,320<br />
2015-1-8,31,22,14,16,12,7,77,45,23,1016,1013,1011,3,2,1,16,3,,0.00,1,,342<br />
2015-1-9,33,25,17,15,8,4,72,32,14,1017,1015,1013,4,2,1,21,10,,0.00,1,,47<br />
2015-1-10,32,23,14,13,10,6,71,38,17,1018,1015,1013,3,2,1,19,5,,0.00,1,,15<br />
2015-1-11,31,22,14,17,12,7,78,44,17,1017,1015,1012,4,2,1,19,5,,0.00,1,,323<br />
2015-1-12,30,22,13,16,12,7,77,45,18,1017,1014,1012,4,2,1,19,6,,0.00,1,,300<br />
2015-1-13,32,22,13,17,12,6,79,47,18,1016,1013,1011,3,2,1,19,6,,0.00,2,,85<br />
2015-1-14,29,22,14,16,13,11,76,52,30,1015,1013,1011,3,2,1,19,5,,0.00,3,,313<br />
2015-1-15,30,22,14,16,14,8,84,55,25,1015,1013,1011,3,2,1,14,3,,0.00,1,,327<br />
2015-1-16,31,22,14,18,14,10,88,52,26,1016,1014,1012,2,2,1,16,6,,0.00,1,,327<br />
2015-1-17,31,23,15,18,13,9,85,50,25,1016,1014,1012,2,2,1,21,5,,0.00,1,,352<br />
2015-1-18,32,23,15,18,14,9,76,50,20,1016,1014,1012,3,2,1,21,5,,0.00,1,,343<br />
2015-1-19,30,23,16,21,17,11,88,65,29,1015,1013,1011,3,2,1,21,5,,0.00,1,,274<br />
2015-1-20,29,23,17,21,17,9,94,65,28,1016,1015,1013,4,2,1,19,5,,0.00,2,,329<br />
2015-1-21,29,22,16,17,15,10,85,54,29,1018,1016,1014,4,2,1,23,6,,0.00,3,,293<br />
2015-1-22,28,22,17,19,17,13,88,63,48,1019,1016,1014,4,3,1,23,5,26,0.00,4,,329<br />
2015-1-23,28,23,19,18,16,14,73,58,37,1017,1015,1012,4,3,2,23,10,,0.00,3,,338<br />
2015-1-24,29,23,17,19,16,12,80,59,40,1016,1014,1012,3,2,1,21,6,,0.00,3,,331<br />
2015-1-25,30,24,18,20,17,12,87,61,33,1020,1015,1014,3,2,1,21,5,32,0.00,2,,302<br />
2015-1-26,29,23,16,19,16,12,80,57,42,1017,1015,1013,3,2,2,21,6,32,0.00,3,,337<br />
2015-1-27,28,22,16,18,14,11,76,57,35,1016,1014,1011,3,2,2,23,10,32,0.00,1,,333<br />
2015-1-28,30,23,16,19,17,13,86,65,35,1015,1012,1009,3,2,1,21,6,,0.00,1,,325<br />
2015-1-29,29,22,16,19,17,12,83,62,37,1016,1013,1011,4,2,2,19,5,,0.00,,,339<br />
2015-1-30,34,26,18,18,14,9,80,47,22,1017,1014,1013,5,3,2,23,8,29,0.00,,,55<br />
2015-1-31,34,27,21,17,12,8,52,36,22,1017,1014,1012,4,3,2,19,11,,0.00,,,65<br />
2015-2-1,33,25,17,19,14,9,76,49,22,1016,1014,1012,4,3,2,21,3,,0.00,,,317<br />
2015-2-2,29,23,17,19,17,12,82,59,28,1016,1014,1013,4,3,2,21,5,,0.00,1,,315<br />
2015-2-3,32,24,16,18,14,11,69,47,25,1019,1016,1015,4,3,2,16,3,,0.00,1,,321<br />
2015-2-4,34,26,17,18,15,11,81,48,24,1018,1016,1014,4,3,2,21,5,,0.00,2,,86<br />
2015-2-5,35,26,17,20,15,5,75,48,16,1016,1014,1012,4,2,2,23,6,,0.00,2,,97<br />
2015-2-6,33,25,17,20,14,8,75,49,18,1016,1013,1012,4,2,2,19,5,,0.00,2,,228<br />
2015-2-7,29,23,17,22,18,12,86,66,25,1015,1013,1011,4,2,2,23,6,,0.00,2,,282<br />
2015-2-8,29,23,17,20,17,12,90,62,35,1016,1014,1012,8,3,1,23,8,,0.00,1,,332<br />
2015-2-9,33,23,14,19,13,8,73,48,18,1015,1013,1011,4,3,2,23,5,,0.00,1,,323<br />
2015-2-10,34,27,19,20,16,12,78,52,23,1015,1013,1011,4,3,2,21,8,,0.00,1,,56<br />
2015-2-11,31,24,17,19,17,12,89,56,31,1015,1013,1012,4,3,1,21,5,,0.00,,,293<br />
2015-2-12,32,24,17,19,15,10,78,49,21,1015,1013,1010,4,3,2,21,5,,0.00,,,319<br />
2015-2-13,32,24,16,20,16,12,78,55,22,1015,1012,1010,5,3,2,21,5,,0.00,,,302<br />
2015-2-14,32,24,17,19,16,11,89,55,27,1015,1012,1010,4,3,1,16,5,,0.00,1,,307<br />
2015-2-15,31,23,16,21,17,9,86,59,24,1015,1012,1010,4,3,2,21,5,,0.00,,,293<br />
2015-2-16,30,23,17,21,17,11,89,59,26,1015,1013,1011,5,3,2,21,8,,0.00,1,,321<br />
2015-2-17,32,26,19,21,18,15,90,61,26,1015,1012,1010,5,3,2,21,5,,0.00,,,308<br />
2015-2-18,30,23,17,22,20,18,93,69,47,1014,1012,1009,7,4,2,23,6,,0.00,,,316<br />
2015-2-19,31,24,18,22,19,12,94,68,26,1014,1011,1009,5,3,2,23,8,,0.00,,,302<br />
2015-2-20,32,23,16,21,18,13,89,62,32,1015,1012,1010,6,3,2,23,5,,0.00,1,,316<br />
2015-2-21,38,28,18,20,15,5,89,47,10,1014,1011,1009,6,3,2,21,5,,0.00,,,18<br />
2015-2-22,38,30,21,20,12,7,55,32,11,1014,1012,1010,5,3,2,23,8,,0.00,1,,150<br />
2015-2-23,35,27,19,23,18,12,77,54,16,1015,1012,1011,4,2,1,23,5,,0.00,,,211<br />
2015-2-24,33,27,21,23,21,16,89,67,38,1013,1011,1009,4,2,1,19,6,,0.00,,,261<br />
2015-2-25,32,27,22,23,19,15,91,65,33,1013,1011,1008,4,3,2,23,10,,0.00,,,325<br />
2015-2-26,28,24,20,21,17,10,88,61,30,1012,1010,1009,5,4,2,23,10,32,0.00,1,,332<br />
2015-2-27,28,22,16,23,16,12,100,61,35,1013,1010,1008,7,4,2,23,6,40,0.00,1,,293<br />
2015-2-28,27,23,18,21,19,16,94,79,39,1012,1010,1008,5,3,2,19,6,37,6.10,5,Rain,169<br />
2015-3-1,28,23,18,21,18,16,88,73,49,1011,1009,1006,7,4,2,24,13,37,4.06,5,Rain,170<br />
2015-3-2,28,22,17,19,16,13,82,57,40,1015,1013,1009,6,4,2,24,14,,0.00,3,Rain,280<br />
2015-3-3,28,21,15,16,13,9,86,53,32,1017,1014,1012,6,4,2,26,6,34,0.00,2,,329<br />
2015-3-4,29,22,14,18,13,9,79,51,29,1016,1013,1011,5,3,2,26,6,34,0.00,1,,351<br />
2015-3-5,31,23,14,18,14,9,79,49,27,1015,1013,1011,4,3,2,21,6,,0.00,,,335<br />
2015-3-6,33,24,16,22,15,12,80,46,26,1016,1013,1011,4,3,1,23,5,,0.00,,,323<br />
2015-3-7,34,26,17,23,14,7,75,43,19,1015,1013,1011,5,3,2,23,5,40,0.00,,,308<br />
2015-3-8,32,24,17,23,18,11,83,55,27,1016,1013,1011,4,3,2,23,8,,0.00,,,325<br />
2015-3-9,34,27,19,21,17,11,78,51,24,1016,1014,1012,7,3,2,23,10,,0.00,,,337<br />
2015-3-10,36,28,19,26,17,14,65,49,26,1016,1013,1011,4,3,2,23,6,35,0.00,1,,243<br />
2015-3-11,35,29,22,22,19,16,79,55,27,1015,1013,1011,5,3,2,23,8,,0.00,1,,111<br />
2015-3-12,38,31,23,26,18,14,65,47,24,1042,1014,1010,6,3,2,23,8,37,0.00,2,,33<br />
2015-3-13,37,29,22,26,17,14,60,42,28,1014,1012,1009,5,3,2,19,8,32,0.00,2,,358<br />
2015-3-14,32,27,23,23,21,18,83,63,43,1014,1012,1010,5,3,2,23,8,34,0.00,3,Rain-Thunderstorm,223<br />
2015-3-15,31,26,21,23,21,18,87,69,51,1016,1014,1010,5,4,2,23,8,,0.00,1,,290<br />
2015-3-16,31,26,21,22,19,13,83,62,35,1017,1015,1013,7,4,2,21,10,32,0.00,2,,337<br />
2015-3-17,33,26,18,19,16,10,69,51,24,1017,1014,1011,6,4,2,23,10,40,0.00,1,,351<br />
2015-3-18,35,26,17,20,15,10,76,45,18,1013,1010,1008,5,3,2,21,5,,0.00,1,,330<br />
2015-3-19,37,28,19,20,16,12,80,44,21,1012,1010,1008,5,3,2,24,6,,0.00,1,,303<br />
2015-3-20,36,29,21,21,16,13,76,42,19,1013,1011,1009,6,3,2,23,6,,0.00,1,,291<br />
2015-3-21,35,29,22,25,19,16,79,53,31,1014,1012,1010,3,2,2,21,5,,0.00,2,,252<br />
2015-3-22,34,29,23,27,22,14,94,61,28,1014,1012,1010,5,3,1,19,6,,0.00,1,,255<br />
2015-3-23,34,29,23,26,23,19,94,69,40,1012,1010,1008,5,3,1,21,8,,0.00,2,,286<br />
2015-3-24,33,27,22,23,21,17,74,55,37,1012,1010,1006,4,3,2,23,8,39,0.00,1,,310<br />
2015-3-25,41,31,22,25,19,13,74,47,16,1011,1009,1006,5,3,2,19,10,,0.00,2,,319<br />
2015-3-26,34,30,26,27,26,23,89,75,50,1014,1011,1009,3,3,2,23,10,34,0.00,2,,216<br />
2015-3-27,33,29,26,27,26,24,94,82,61,1014,1012,1010,4,3,2,23,8,34,0.00,3,,257<br />
2015-3-28,33,29,26,27,26,24,94,77,58,1013,1011,1007,4,3,2,24,11,,0.00,3,,268<br />
2015-3-29,33,29,25,27,24,22,85,71,52,1011,1009,1007,4,3,2,23,8,35,0.00,4,,285<br />
2015-3-30,35,29,23,25,21,16,74,53,41,1012,1009,1007,5,4,2,23,8,34,0.00,1,,319<br />
2015-3-31,35,29,23,24,14,-2,79,43,10,1013,1011,1009,6,4,2,21,8,,0.00,1,,341<br />
2015-4-1,33,27,19,23,16,0,76,45,17,1012,1010,1008,5,4,2,24,8,,0.00,1,,310<br />
2015-4-2,33,27,21,22,19,14,82,55,37,1011,1009,1007,4,3,2,24,8,34,0.00,1,,305<br />
2015-4-3,32,27,22,26,21,18,84,65,44,1012,1009,1007,6,4,2,24,10,37,0.00,1,,287<br />
2015-4-4,32,27,21,24,22,18,89,67,33,1010,1008,1006,7,4,2,23,8,,0.00,,,300<br />
2015-4-5,32,28,23,26,23,19,85,70,44,1010,1008,1006,4,3,2,24,8,,0.00,2,,320<br />
2015-4-6,32,28,23,24,22,19,84,68,44,1009,1008,1006,4,3,2,23,8,32,0.00,1,,319<br />
2015-4-7,32,27,22,23,21,19,79,66,44,1010,1008,1007,4,3,2,21,10,39,0.00,1,,286<br />
2015-4-8,32,27,23,24,22,21,85,69,53,1012,1009,1008,4,3,2,26,8,45,0.00,1,,301<br />
2015-4-9,32,28,25,25,24,23,84,74,59,1011,1010,1008,5,3,2,19,8,34,0.00,2,,287<br />
2015-4-10,32,29,26,26,24,21,89,74,58,1012,1010,1008,6,3,2,23,10,34,0.00,2,,234<br />
2015-4-11,32,28,24,26,24,22,89,72,59,1013,1011,1009,5,3,2,23,10,35,0.00,3,,228<br />
2015-4-12,32,28,23,24,23,19,84,68,44,1014,1012,1009,5,4,2,24,8,35,0.00,2,,256<br />
2015-4-13,32,28,23,23,22,21,79,67,41,1013,1012,1009,4,3,2,24,10,35,0.00,2,,275<br />
2015-4-14,32,27,23,23,21,19,78,66,44,1012,1010,1007,4,3,2,23,6,40,0.00,3,,239<br />
2015-4-15,33,27,22,24,22,18,83,65,31,1012,1010,1008,4,3,2,29,8,32,0.00,2,,314<br />
2015-4-16,34,29,24,26,23,19,79,64,33,1014,1011,1009,4,3,2,23,8,,0.00,1,,313<br />
2015-4-17,34,30,26,27,25,19,89,72,41,1013,1011,1007,4,3,2,26,10,40,0.00,2,,289<br />
2015-4-18,33,29,24,27,26,24,89,77,56,1011,1008,1005,4,3,2,23,5,,0.00,1,,272<br />
2015-4-19,34,29,24,26,24,21,87,66,42,1009,1007,1005,5,3,2,24,6,,0.00,2,,286<br />
2015-4-20,33,29,25,28,26,24,89,75,59,1011,1009,1007,5,3,2,26,6,,0.00,1,,243<br />
2015-4-21,35,30,26,28,26,23,89,75,54,1011,1009,1007,4,3,2,26,11,23,0.00,2,,225<br />
2015-4-22,34,30,26,27,27,25,89,77,57,1011,1009,1007,4,3,2,24,13,42,0.00,3,,228<br />
2015-4-23,33,30,27,27,26,24,89,77,55,1011,1010,1008,6,3,2,24,11,,0.00,2,,249<br />
2015-4-24,34,29,24,27,24,21,94,69,46,1012,1010,1008,4,3,2,23,8,37,0.00,1,,235<br />
2015-4-25,33,28,24,25,23,22,84,67,44,1011,1009,1006,6,3,2,24,8,32,0.00,2,,246<br />
2015-4-26,33,28,23,25,24,23,84,71,51,1011,1009,1007,10,4,2,24,8,34,0.00,2,,237<br />
2015-4-27,34,29,24,26,25,24,84,73,51,1012,1010,1008,6,4,2,23,8,37,0.00,3,,262<br />
2015-4-28,33,29,26,26,25,23,84,72,53,1012,1010,1008,7,4,2,24,10,34,0.00,2,,250<br />
2015-4-29,33,29,25,26,26,24,84,74,55,1011,1009,1007,6,4,2,24,10,42,0.00,2,,254<br />
2015-4-30,33,29,25,26,25,23,89,73,50,1012,1010,1008,5,4,2,24,8,34,0.00,1,,232<br />
2015-5-1,34,29,25,26,25,23,84,73,50,1012,1010,1008,8,4,2,21,10,,0.00,2,,242<br />
2015-5-2,34,29,24,27,26,24,89,74,53,1010,1009,1007,5,4,2,23,10,32,0.00,2,,253<br />
2015-5-3,34,29,25,27,26,24,94,74,55,1011,1009,1007,8,4,2,26,10,34,0.00,2,,225<br />
2015-5-4,34,29,24,27,26,24,89,73,51,1010,1008,1006,6,4,2,24,8,35,0.00,2,,301<br />
2015-5-5,34,30,26,27,24,19,84,67,43,1009,1008,1006,6,4,2,24,10,37,0.00,3,Thunderstorm,250<br />
