
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2009-1-1,17,12,7,13,9,7,100,91,59,1018,1016,1015,2,1,0,14,8,,0.00,,Fog,279<br />
2009-1-2,19,12,5,9,7,4,100,80,46,1019,1017,1016,3,1,0,11,2,,0.00,,Fog,303<br />
2009-1-3,14,10,7,10,8,7,100,95,77,1020,1017,1015,1,0,0,11,3,,0.00,2,Fog,124<br />
2009-1-4,18,13,8,11,9,6,100,88,56,1018,1015,1013,1,1,0,14,8,,0.00,3,Fog,108<br />
2009-1-5,19,14,11,14,11,10,100,85,56,1015,1013,1012,2,1,0,13,6,,0.00,4,Fog-Rain,317<br />
2009-1-6,19,13,8,13,9,8,100,83,49,1017,1015,1013,3,1,0,13,6,,0.00,,Fog,271<br />
2009-1-7,20,14,8,9,7,5,88,66,40,1021,1018,1016,4,2,0,14,5,,0.00,,Fog,309<br />
2009-1-8,18,12,7,9,7,4,93,68,40,1023,1020,1002,4,2,1,13,3,,0.00,,,314<br />
2009-1-9,19,13,7,12,7,5,93,69,43,1023,1021,1019,2,1,1,11,3,,0.00,3,Fog,307<br />
2009-1-10,20,16,11,11,10,7,100,76,49,1023,1020,1019,2,1,0,19,6,,0.00,5,Fog,286<br />
2009-1-11,20,14,8,11,8,7,100,80,46,1022,1020,1018,3,1,0,14,8,,0.00,2,Fog,260<br />
2009-1-12,20,12,5,12,8,5,100,80,46,1024,1021,1020,4,1,0,16,5,,0.00,1,Fog,280<br />
2009-1-13,21,13,5,11,9,5,100,80,40,1025,1022,1021,2,1,0,13,3,,0.00,1,Fog,286<br />
2009-1-14,23,14,7,10,8,6,94,70,33,1024,1022,1020,4,1,0,14,6,,0.00,1,Fog,261<br />
