
PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,14,12,11,9,8,6,89,76,58,1022,1020,1018,16,15,6,24,8,,0.76,7,Rain,254<br />
2000-1-2,15,12,9,7,6,2,74,62,42,1025,1022,1019,16,16,11,27,19,42,0.25,2,,289<br />
2000-1-3,19,13,7,8,2,-3,74,53,23,1029,1027,1025,16,16,16,21,6,,0.00,0,,323<br />
2000-1-4,19,13,7,8,3,-2,71,53,25,1028,1025,1020,16,16,14,19,8,,0.00,0,,317<br />
2000-1-5,17,12,8,12,6,1,87,66,41,1021,1019,1016,16,14,8,13,3,,0.00,0,,270<br />
2000-1-6,19,13,7,9,2,-7,80,52,17,1026,1025,1021,16,16,14,21,3,,0.00,0,,254<br />
2000-1-7,17,12,7,12,4,-7,92,60,21,1026,1024,1022,16,15,8,14,5,,0.00,3,,192<br />
2000-1-8,16,11,7,11,7,1,90,74,46,1023,1021,1019,16,12,6,26,5,,0.00,2,,321<br />
2000-1-9,17,12,7,11,6,-1,89,67,34,1024,1022,1020,16,11,5,13,5,,0.00,3,,311<br />
2000-1-10,17,12,7,12,7,1,94,75,47,1022,1020,1019,14,8,3,13,3,,0.00,1,,304<br />
2000-1-11,14,11,8,11,9,7,100,90,72,1022,1020,1019,6,4,0,21,5,,0.00,5,Fog,338<br />
2000-1-12,16,13,11,12,11,10,100,87,70,1024,1023,1021,14,7,2,19,10,,0.00,5,,319<br />
2000-1-13,22,16,9,12,9,5,100,74,34,1024,1022,1020,16,7,0,19,6,,0.00,5,Fog,323<br />
2000-1-14,24,18,12,11,4,-2,86,47,22,1021,1019,1017,16,13,6,16,5,,0.00,4,,319<br />
2000-1-15,21,17,13,13,7,1,87,56,29,1020,1017,1016,16,14,10,19,3,,0.00,3,,153<br />
2000-1-16,19,16,12,14,9,2,90,67,42,1025,1021,1020,16,14,10,13,2,,0.76,6,Rain,335<br />
2000-1-17,23,19,15,14,13,11,90,70,51,1022,1020,1017,16,16,11,29,11,,0.00,6,,315<br />
2000-1-18,23,19,16,13,12,8,78,62,40,1021,1019,1017,16,16,16,23,6,,0.00,5,,321<br />
2000-1-19,23,18,13,14,12,10,90,73,49,1022,1020,1019,16,16,13,23,5,29,0.00,4,,296<br />
2000-1-20,21,18,15,15,14,13,96,86,63,1021,1020,1019,16,16,14,21,6,,0.00,5,,298<br />
2000-1-21,17,16,14,14,12,10,97,84,70,1021,1019,1018,16,16,14,21,10,,0.00,7,,287<br />
2000-1-22,17,14,12,12,11,9,90,78,65,1020,1019,1017,16,15,10,16,6,,0.00,4,,66<br />
2000-1-23,18,14,11,14,11,8,93,81,58,1021,1020,1018,16,10,5,19,6,,0.00,5,,315<br />
2000-1-24,24,19,14,13,12,10,93,65,43,1021,1019,1016,16,12,5,14,5,,0.00,4,,294<br />
2000-1-25,17,16,14,15,14,11,100,88,70,1020,1017,1016,16,9,3,16,8,,0.00,7,Rain,170<br />
2000-1-26,17,14,11,12,11,9,93,80,70,1021,1020,1017,16,16,13,19,13,,0.00,3,,286<br />
2000-1-27,18,13,9,13,10,7,100,84,64,1023,1021,1020,16,14,2,19,6,,0.00,1,,328<br />
2000-1-28,16,12,8,12,9,4,100,83,59,1021,1020,1018,16,10,2,23,5,,0.25,4,,306<br />
2000-1-29,16,12,8,11,10,8,100,89,70,1021,1020,1018,16,8,0,14,5,,0.00,5,Fog-Rain,276<br />
2000-1-30,16,13,11,13,11,9,93,82,62,1024,1022,1020,16,15,10,16,3,,0.00,6,,256<br />
2000-1-31,16,14,12,14,13,10,100,92,69,1025,1023,1022,16,11,2,19,11,,2.03,7,Rain,181<br />
2000-2-1,22,16,10,11,8,4,89,63,36,1025,1023,1022,16,16,14,24,6,,0.00,0,,319<br />
2000-2-2,28,21,14,10,1,-6,55,31,14,1023,1022,1019,16,16,16,27,14,34,0.00,1,,49<br />
2000-2-3,23,17,10,11,3,-3,72,45,19,1022,1020,1019,16,16,14,21,5,,0.00,1,,164<br />
2000-2-4,18,14,11,14,10,1,93,74,36,1021,1020,1019,16,16,16,14,8,,0.00,5,,171<br />
2000-2-5,18,16,14,14,13,11,100,90,78,1023,1022,1020,16,12,2,23,8,,0.51,6,Rain,272<br />
2000-2-6,20,16,12,14,13,11,97,88,61,1025,1023,1019,16,9,5,26,8,34,0.00,4,,319<br />
2000-2-7,22,16,10,14,12,7,100,86,38,1025,1023,1022,16,6,4,21,6,,0.25,5,,294<br />
2000-2-8,21,17,13,14,13,9,100,83,53,1023,1020,1018,16,10,3,21,11,,0.00,5,,300<br />
2000-2-9,17,14,12,14,13,11,100,88,78,1021,1020,1018,16,14,6,19,6,,0.00,5,,272<br />
2000-2-10,17,14,13,14,13,12,100,93,75,1022,1020,1017,16,12,5,26,10,34,2.79,7,Rain,154<br />
2000-2-11,17,14,13,13,11,9,96,81,65,1022,1020,1019,16,16,16,19,6,,0.25,6,Rain,257<br />
2000-2-12,17,14,13,14,12,10,100,86,68,1020,1019,1017,16,13,4,27,14,42,9.91,7,Rain,207<br />
2000-2-13,16,14,12,14,12,11,100,90,72,1021,1020,1019,16,13,5,19,10,,2.54,7,Rain,128<br />
2000-2-14,17,16,14,16,14,12,100,95,81,1023,1022,1020,16,13,3,14,10,,0.51,7,Rain,241<br />
2000-2-15,17,14,12,14,13,12,100,93,78,1022,1021,1019,16,11,3,23,8,,0.00,6,,330<br />
2000-2-16,17,15,13,15,13,10,100,88,63,1020,1019,1017,16,13,3,29,13,,4.83,6,Rain,203<br />
2000-2-17,15,13,11,10,8,7,83,72,60,1022,1021,1019,16,16,16,24,16,34,0.51,4,Rain,282<br />
2000-2-18,17,13,9,11,8,3,86,69,46,1021,1019,1017,16,16,16,14,3,,0.00,4,,312<br />
2000-2-19,25,18,11,11,6,1,70,47,22,1018,1016,1015,16,16,16,14,5,,0.00,5,,158<br />
2000-2-20,18,16,13,16,14,9,100,90,60,1015,1014,1012,16,13,4,40,23,58,12.95,7,Rain-Thunderstorm,137<br />
2000-2-21,16,13,11,14,12,10,100,95,72,1021,1017,1014,16,9,2,35,18,47,40.39,7,Rain-Thunderstorm,140<br />
2000-2-22,13,11,11,12,12,11,100,100,96,1025,1023,1021,16,13,11,6,0,,0.25,4,,150<br />
2000-5-3,21,18,17,15,14,14,84,82,78,1013,1013,1012,16,15,11,14,13,,0.00,7,,179<br />
2000-5-4,18,17,17,15,14,14,86,84,80,1014,1013,1012,16,10,6,14,10,,0.00,8,,221<br />
2000-5-5,19,18,16,14,13,12,90,80,70,1015,1014,1013,16,12,6,16,10,,0.00,7,,234<br />
2000-5-6,19,18,16,13,12,11,83,74,65,1017,1016,1014,16,16,16,21,5,,0.00,4,,269<br />
2000-5-7,21,18,16,15,13,12,87,77,61,1018,1017,1016,16,16,13,26,10,,0.00,5,,295<br />
2000-5-8,20,18,17,16,14,14,90,80,70,1018,1017,1015,16,16,11,21,10,,0.00,7,Rain,277<br />
2000-5-9,21,18,17,16,14,14,90,81,73,1015,1014,1012,16,15,13,24,10,,0.00,6,,282<br />
2000-5-10,19,17,16,14,12,9,87,74,60,1015,1014,1012,16,15,11,23,13,,0.00,7,,205<br />
2000-5-11,20,17,15,12,9,7,72,63,47,1018,1016,1014,16,16,13,26,14,34,0.00,5,,234<br />
2000-5-12,25,18,13,14,10,7,78,59,37,1018,1017,1015,16,16,14,27,8,34,0.00,0,,311<br />
2000-5-13,22,18,14,14,12,7,84,66,49,1017,1015,1014,16,16,16,21,6,,0.00,1,,290<br />
2000-5-14,19,17,14,13,12,11,90,73,60,1017,1016,1013,16,16,14,26,10,,0.00,2,,317<br />
2000-5-15,21,17,14,14,12,11,87,74,60,1016,1015,1014,16,16,16,24,13,,0.00,5,,303<br />
2000-5-16,19,17,16,13,10,8,81,66,56,1018,1017,1016,16,16,16,27,16,35,0.00,5,,279<br />
2000-5-17,19,17,14,13,11,9,80,69,60,1018,1016,1014,16,16,16,19,10,,0.00,3,,236<br />
2000-5-18,21,18,16,14,13,12,84,74,61,1017,1016,1014,16,15,11,19,6,,0.00,2,,290<br />
2000-5-19,22,19,17,16,14,14,90,79,65,1017,1016,1014,16,11,6,21,6,,0.00,4,,288<br />
2000-5-20,21,18,16,16,15,14,100,87,68,1014,1013,1012,16,9,1,16,8,,0.00,5,,206<br />
2000-5-21,20,17,15,14,14,13,94,83,73,1014,1013,1012,16,10,4,19,10,,0.00,6,,182<br />
2000-5-22,18,17,16,14,7,-1,87,53,31,1014,1013,1011,16,10,3,19,10,,0.00,8,,195<br />
2000-5-23,18,17,16,15,14,14,93,84,75,1016,1014,1012,16,12,4,26,11,,0.00,8,Rain,182<br />
2000-5-24,19,17,16,14,14,13,90,80,73,1015,1014,1012,16,15,5,19,11,,0.00,8,,183<br />
2000-5-25,19,18,16,15,14,13,93,80,73,1014,1013,1012,16,15,8,16,8,,0.00,8,Rain,243<br />
2000-5-26,21,19,17,16,14,13,84,74,61,1012,1011,1010,16,16,13,26,11,,0.00,4,,265<br />
2000-5-27,22,19,17,17,16,15,94,82,68,1014,1012,1011,16,12,6,19,6,,0.00,3,,247<br />
2000-5-28,24,20,16,17,16,15,97,84,64,1014,1013,1012,16,10,2,16,8,,0.00,2,,255<br />
2000-5-29,19,18,17,16,15,14,94,86,78,1013,1012,1011,16,9,2,16,5,,0.00,7,,182<br />
2000-5-30,19,18,17,14,14,13,86,78,70,1013,1012,1011,16,12,6,21,10,,0.00,7,,208<br />
2000-5-31,19,18,17,13,12,12,78,71,63,1013,1013,1012,16,12,8,19,11,,0.00,5,,182<br />
2000-6-9,18,18,18,14,14,14,80,79,78,1013,1013,1013,16,16,16,10,10,,0.00,2,,275<br />
2000-6-10,20,18,18,14,13,13,80,72,66,1014,1013,1012,16,16,14,19,11,,0.00,0,,231<br />
2000-6-11,21,19,17,15,14,14,84,78,70,1015,1014,1012,16,15,13,19,8,,0.00,4,,228<br />
2000-6-12,22,19,16,17,15,14,87,78,61,1015,1014,1012,16,13,10,19,6,26,0.00,3,,255<br />
2000-6-13,21,19,17,16,15,14,90,82,73,1013,1012,1011,16,12,5,19,10,,0.00,4,,197<br />
2000-6-14,19,18,17,16,15,14,90,82,73,1016,1013,1011,16,12,5,19,8,40,0.00,6,,185<br />
2000-6-15,22,19,17,16,15,14,86,78,66,1015,1013,1011,16,14,10,19,8,27,0.00,4,,281<br />
2000-6-16,21,19,18,16,15,14,81,75,64,1011,1009,1007,16,16,14,23,10,,0.00,7,,204<br />
