
PST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,5,1,-3,-1,-3,-6,85,73,60,1033,1031,1029,16,16,16,23,10,27,0.00,2,,36<br />
2013-1-2,6,3,-1,0,-6,-9,92,66,39,1028,1026,1023,16,16,16,27,12,35,0.00,1,,116<br />
2013-1-3,7,3,-2,1,-4,-9,89,65,40,1023,1022,1020,16,15,5,26,11,32,4.06,4,Rain,131<br />
2013-1-4,10,6,2,6,4,1,96,83,70,1027,1025,1022,16,12,4,23,10,29,2.54,7,Rain,150<br />
2013-1-5,7,6,4,3,1,-1,86,74,62,1024,1022,1020,16,14,5,34,11,40,3.05,8,Rain,157<br />
2013-1-6,7,5,3,4,3,2,92,84,76,1023,1020,1016,16,15,8,26,11,34,2.03,7,Rain,170<br />
2013-1-7,10,7,4,8,6,3,93,85,76,1022,1015,1010,16,13,3,48,26,64,2.29,8,Rain,194<br />
2013-1-8,12,9,6,8,6,3,96,84,71,1022,1015,1008,16,11,1,50,23,69,16.26,8,Rain,168<br />
2013-1-9,10,6,2,8,3,0,93,85,76,1014,1009,1005,16,13,4,35,18,53,38.35,8,Rain,194<br />
2013-1-10,3,2,-1,1,0,-2,96,86,76,1021,1018,1014,16,13,0,16,7,23,0.25,7,Fog-Rain-Snow,243<br />
2013-1-11,3,0,-3,-1,-4,-7,92,70,48,1028,1024,1020,16,10,0,16,7,24,0.00,3,Fog,87<br />
2013-1-12,3,-1,-4,-4,-6,-7,81,68,54,1031,1029,1027,16,16,16,19,7,21,0.00,3,,71<br />
2013-1-13,2,-1,-4,-4,-6,-8,81,69,56,1033,1032,1030,16,16,16,13,5,14,0.00,5,,121<br />
2013-1-14,3,1,-2,-2,-3,-5,82,71,59,1036,1034,1032,16,16,16,11,5,14,0.00,7,,146<br />
2013-1-15,7,3,-1,-1,-2,-3,82,70,57,1040,1039,1036,16,16,16,19,8,23,0.00,4,,10<br />
2013-1-16,6,1,-4,0,-2,-5,92,77,62,1039,1037,1034,16,8,0,16,6,19,0.00,2,Fog,38<br />
2013-1-17,4,1,-3,1,-2,-4,96,91,85,1034,1030,1027,11,1,0,11,4,13,0.00,5,Fog,30<br />
2013-1-18,3,1,-1,1,0,-2,100,93,85,1028,1026,1025,1,0,0,14,5,19,0.00,8,Fog,37<br />
2013-1-19,1,1,-1,1,-1,-2,100,93,85,1030,1029,1027,1,0,0,16,7,21,0.00,8,Fog,27<br />
2013-1-20,3,2,-1,2,1,-1,100,93,85,1030,1027,1025,6,1,0,14,7,16,0.00,7,Fog,30<br />
2013-1-21,2,1,-2,2,0,-2,100,95,89,1026,1023,1021,0,0,0,14,4,16,0.00,8,Fog,80<br />
2013-1-22,3,1,-2,1,-1,-2,100,93,85,1021,1018,1014,11,3,0,11,2,11,0.00,7,Fog,175<br />
2013-1-23,7,5,2,4,2,-4,100,73,45,1021,1014,1011,16,13,3,29,11,37,5.08,8,Rain,171<br />
2013-1-24,7,4,1,4,3,1,93,79,65,1024,1021,1017,16,15,4,24,9,29,5.84,7,Rain,168<br />
2013-1-25,11,7,3,7,5,2,100,86,71,1019,1016,1014,16,13,2,16,8,21,3.05,6,Rain,195<br />
2013-1-26,8,6,4,4,3,2,93,82,70,1018,1014,1012,16,16,6,34,16,47,2.29,8,Rain,191<br />
2013-1-27,6,5,4,4,3,2,92,87,82,1019,1017,1015,16,15,6,29,16,37,1.78,8,Rain,198<br />
2013-1-28,6,5,3,4,3,2,92,86,79,1020,1018,1016,16,16,11,23,11,27,7.87,8,Rain,185<br />
