
NZDT,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2011-1-1,18,17,15,15,14,12,94,86,73,1019,1016,1012,10,10,10,27,19,,0.00,4,,181<br />
2011-1-2,22,19,16,16,15,13,88,79,60,1019,1017,1016,10,10,10,45,32,53,0.00,2,,9<br />
2011-1-3,22,20,18,16,16,15,88,81,68,1018,1016,1015,10,10,10,45,32,58,0.00,2,,4<br />
2011-1-4,23,19,15,17,16,14,100,83,60,1017,1016,1014,10,10,10,37,29,,0.00,3,,3<br />
2011-1-5,17,16,14,16,16,14,100,98,94,1017,1015,1013,10,9,1,29,21,,0.00,5,Fog,200<br />
2011-1-6,24,20,17,19,17,16,100,82,69,1013,1010,1006,10,10,10,55,21,84,0.00,4,Rain,1<br />
2011-1-7,22,20,17,18,16,13,88,80,69,1013,1009,1008,10,10,10,50,39,82,0.00,5,,356<br />
2011-1-8,18,16,14,14,11,9,88,72,63,1026,1022,1014,10,10,10,40,26,,0.00,3,Rain,155<br />
2011-1-9,17,16,14,11,11,10,82,75,68,1028,1026,1025,10,10,10,39,34,47,0.00,5,Rain,164<br />
2011-1-10,19,14,11,13,11,8,82,74,64,1026,1024,1021,10,10,10,35,11,,0.00,1,,160<br />
2011-1-11,17,16,14,14,12,12,88,80,72,1024,1022,1019,10,10,10,27,21,,0.00,4,,181<br />
2011-1-12,19,16,11,15,13,11,100,86,73,1019,1015,1013,10,10,10,40,18,,0.00,5,Rain,197<br />
2011-1-13,16,13,11,11,9,7,100,72,63,1020,1019,1018,10,10,10,42,27,63,0.00,4,Rain,179<br />
2011-1-14,17,13,10,13,11,8,88,78,63,1022,1020,1019,10,10,10,19,8,,0.00,1,,181<br />
2011-1-15,21,18,15,15,13,9,83,72,63,1020,1015,1011,10,10,10,55,31,77,0.00,3,,7<br />
2011-1-16,23,20,18,16,16,14,88,77,57,1010,1006,1003,10,10,10,53,39,84,0.00,3,,341<br />
2011-1-17,24,20,16,18,16,15,94,79,57,1011,1009,1006,10,10,10,37,14,,0.00,5,,345<br />
2011-1-18,29,23,17,22,19,16,100,87,62,1007,999,987,10,9,4,42,32,61,0.00,6,Rain,8<br />
2011-1-19,23,20,18,21,15,11,100,73,47,1004,995,985,10,9,5,50,34,69,0.00,2,Rain,8<br />
2011-1-20,17,16,14,14,11,9,88,76,68,1023,1016,1005,10,10,10,37,27,61,0.00,4,,160<br />
2011-1-21,16,14,13,12,11,8,88,77,67,1024,1023,1022,10,10,8,37,21,37,0.00,5,Rain,148<br />
2011-1-22,18,16,14,14,12,11,88,79,68,1022,1019,1017,10,10,10,35,21,,0.00,3,,155<br />
2011-1-23,15,14,13,14,14,13,100,98,88,1017,1011,1005,10,9,5,35,29,,0.00,6,Rain,160<br />
2011-1-24,17,14,13,14,13,12,100,91,77,1009,1005,1002,10,9,4,37,29,,0.00,5,Rain,186<br />
2011-1-25,21,16,12,15,14,11,94,80,68,1016,1013,1011,10,10,10,39,23,55,0.00,2,,12<br />
2011-1-26,21,18,16,15,14,14,88,77,64,1018,1016,1014,10,10,10,48,37,64,0.00,2,,5<br />
2011-1-27,21,18,15,19,16,13,94,88,77,1018,1015,1012,10,10,10,47,34,37,0.00,4,,330<br />
2011-1-28,23,17,12,16,14,12,100,80,60,1017,1011,1004,10,10,10,35,16,53,0.00,3,,360<br />
2011-1-29,20,18,15,16,14,11,94,84,60,1013,1002,996,10,10,10,37,26,,0.00,4,Rain,47<br />
2011-1-30,21,17,14,13,12,10,88,72,53,1015,1013,1009,10,10,10,39,16,55,0.00,3,,8<br />
2011-1-31,23,19,15,17,14,12,88,78,65,1010,1004,999,10,10,10,60,35,85,0.00,3,,318<br />
2011-2-1,21,17,14,14,11,5,88,70,37,1017,1014,1011,10,10,10,47,19,61,0.00,2,,7<br />
2011-2-2,22,19,16,18,16,13,94,82,73,1017,1012,1009,10,10,10,53,40,72,0.00,3,,345<br />
2011-2-3,22,18,15,19,16,13,100,83,64,1017,1014,1010,10,9,6,45,21,52,0.00,4,,4<br />
2011-2-4,22,19,17,19,18,15,94,89,78,1014,1012,1007,10,9,5,40,27,63,0.00,4,,323<br />
2011-2-5,22,20,19,20,19,18,100,96,88,1017,1016,1014,10,8,3,42,32,50,0.00,7,,9<br />
2011-2-6,21,20,19,20,19,19,100,99,94,1017,1015,1012,10,7,5,50,40,76,0.00,6,Rain,7<br />
2011-2-7,22,18,14,19,17,14,100,96,83,1011,1010,1008,10,7,2,53,37,90,0.00,6,Rain,246<br />
2011-2-8,19,17,14,15,14,12,100,84,64,1010,1006,1003,10,10,8,50,24,64,0.00,3,,6<br />
2011-2-9,19,17,14,15,13,10,88,78,68,1020,1012,1004,10,10,10,37,23,,0.00,3,,171<br />
2011-2-10,21,16,11,14,12,9,94,76,60,1023,1020,1019,10,10,10,29,13,,0.00,1,,2<br />
2011-2-11,24,19,15,17,16,14,100,81,60,1027,1025,1024,10,10,10,29,19,39,0.00,2,,113<br />
2011-2-12,24,20,17,18,16,15,94,82,65,1024,1021,1019,10,10,10,27,13,52,0.00,4,,357<br />
2011-2-13,24,21,18,18,16,14,88,75,53,1021,1019,1016,10,10,10,29,26,40,0.00,4,,360<br />
2011-2-14,22,18,15,20,17,14,100,91,83,1021,1016,1014,10,10,8,37,26,55,0.00,6,Rain,328<br />
2011-2-15,18,17,15,14,12,10,94,78,68,1027,1024,1022,10,10,8,35,26,,0.00,3,,166<br />
2011-2-16,23,18,14,13,10,8,68,63,47,1030,1028,1027,10,10,10,34,13,39,0.00,1,,129<br />
2011-2-17,20,17,13,14,12,10,82,74,64,1030,1027,1025,10,10,10,24,10,,0.00,1,,163<br />
2011-2-18,23,18,14,15,13,12,88,72,57,1025,1021,1018,10,10,10,40,16,,0.00,1,,12<br />
2011-2-19,19,17,16,16,16,14,100,89,77,1021,1020,1018,10,10,10,27,18,,0.00,4,,212<br />
2011-2-20,20,18,15,15,14,13,100,82,68,1020,1017,1014,10,10,10,19,6,,0.00,1,,199<br />
2011-2-21,25,20,16,17,14,13,88,70,47,1014,1010,1007,10,10,10,32,16,52,0.00,1,,7<br />
2011-2-22,21,19,18,19,18,16,100,90,83,1008,1006,1005,10,10,10,32,24,,0.00,5,Rain,11<br />
2011-2-23,19,17,15,18,14,13,100,89,77,1009,1007,1006,10,10,10,27,16,,0.00,5,,178<br />
2011-2-24,22,18,14,15,13,12,94,79,53,1008,1006,1003,10,10,10,26,10,,0.00,2,,3<br />
2011-2-25,22,19,16,16,14,13,94,80,60,1008,1005,1002,10,10,10,35,21,,0.00,4,,11<br />
2011-2-26,18,16,14,14,12,10,94,78,63,1013,1011,1009,10,10,10,40,35,,0.00,6,,178<br />
2011-2-27,21,17,14,14,13,11,94,77,56,1014,1013,1012,10,10,10,32,21,48,0.00,4,,327<br />
2011-2-28,21,18,16,15,13,11,83,72,56,1014,1013,1011,10,10,10,42,34,64,0.00,2,,357<br />
2011-3-1,21,19,18,18,16,15,88,80,68,1014,1013,1010,10,10,10,39,29,60,0.00,3,,352<br />
2011-3-2,22,20,16,21,16,9,100,78,59,1013,1006,1003,10,9,4,55,45,80,0.00,4,Rain,354<br />
2011-3-3,21,16,12,12,11,10,88,70,49,1019,1016,1013,10,10,10,42,21,,0.00,1,,11<br />
2011-3-4,21,18,16,20,16,11,100,82,72,1013,1009,1003,10,10,8,66,39,95,0.00,4,Rain,352<br />
2011-3-5,20,18,14,18,17,13,100,91,77,1011,1006,1004,10,9,4,40,29,61,0.00,5,Rain,4<br />
2011-3-6,14,12,11,13,11,8,100,88,72,1017,1011,1006,10,9,4,52,40,,0.00,5,Rain,184<br />
2011-3-7,15,14,13,11,8,7,82,71,63,1022,1021,1018,10,10,10,39,29,,0.00,2,Rain,178<br />
2011-3-8,16,13,10,11,9,7,88,74,63,1023,1022,1021,10,10,10,24,13,,0.00,1,,170<br />
2011-3-9,17,13,11,12,11,9,94,81,63,1024,1023,1021,10,10,10,23,8,,0.00,1,,162<br />
2011-3-10,19,14,11,13,11,9,94,79,60,1022,1019,1017,10,10,10,34,13,,0.00,1,,19<br />
2011-3-11,21,18,16,14,13,12,88,76,64,1024,1020,1017,10,10,10,48,29,64,0.00,2,,10<br />
2011-3-12,19,17,14,15,14,13,100,90,73,1030,1028,1025,10,10,10,27,13,,0.00,3,,192<br />
2011-3-13,22,17,13,16,14,12,100,82,60,1031,1029,1027,10,10,10,29,13,,0.00,2,,17<br />
2011-3-14,21,19,17,16,16,15,88,81,68,1027,1023,1020,10,10,10,50,34,69,0.00,4,,1<br />
2011-3-15,22,18,13,16,14,12,100,86,68,1024,1021,1019,10,9,4,53,32,82,0.00,4,Rain,349<br />
2011-3-16,21,17,13,18,15,12,100,91,78,1024,1021,1019,10,10,6,35,19,48,0.00,5,Rain,5<br />
2011-3-17,21,19,17,18,17,16,100,87,73,1019,1014,1012,10,9,4,39,26,61,0.00,5,Rain,354<br />
2011-3-18,20,18,16,18,14,11,94,79,60,1012,1009,1007,10,10,8,48,32,69,0.00,2,Rain,358<br />
2011-3-19,19,17,16,14,13,11,88,78,72,1018,1014,1008,10,10,10,40,24,,0.00,2,,34<br />
2011-3-20,21,17,14,14,12,10,88,73,49,1025,1022,1019,10,10,10,29,16,,0.00,2,,18<br />
2011-3-21,21,18,15,16,14,11,100,85,53,1025,1023,1020,10,10,10,27,16,,0.00,4,,176<br />
2011-3-22,17,16,14,15,14,11,100,94,68,1020,1014,1012,10,8,3,35,16,,0.00,5,Rain,176<br />
2011-3-23,15,14,13,14,12,11,100,88,77,1026,1021,1015,10,10,8,45,29,55,0.00,5,Rain,176<br />
2011-3-24,16,13,12,12,9,7,94,73,63,1026,1024,1021,10,10,10,27,19,,0.00,1,,154<br />
2011-3-25,17,13,9,12,10,9,100,82,63,1021,1017,1014,10,10,10,14,5,,0.00,1,Rain,104<br />
2011-3-26,21,18,15,19,16,13,100,93,78,1014,1011,1008,10,9,4,39,16,,0.00,5,Rain,11<br />
2011-3-27,21,18,14,19,17,11,100,92,73,1009,1004,998,10,10,7,39,24,61,0.00,4,Rain,4<br />
2011-3-28,16,13,12,11,9,7,88,73,59,1020,1014,1005,10,10,10,55,27,74,0.00,2,Rain,184<br />
2011-3-29,20,16,12,13,12,9,94,79,63,1024,1020,1018,10,10,10,27,18,,0.00,2,,77<br />
2011-3-30,18,14,11,14,12,8,100,86,68,1025,1023,1021,10,10,10,26,11,,0.00,1,,192<br />
2011-3-31,19,14,9,13,9,7,87,74,56,1021,1014,1009,10,10,10,39,14,,0.00,2,,14<br />
2011-4-1,16,14,13,13,10,8,88,75,63,1021,1015,1008,10,10,10,35,27,50,0.00,3,,168<br />
2011-4-2,16,12,9,11,9,7,94,77,63,1023,1021,1019,10,10,10,19,11,,0.00,1,,75<br />
2011-4-3,19,16,13,14,11,9,88,71,56,1019,1016,1011,10,10,10,42,24,72,0.00,3,Rain,4<br />
2011-4-4,20,18,14,15,13,12,94,78,64,1010,1007,1003,10,10,10,42,35,71,0.00,4,Rain,351<br />
2011-4-5,13,12,11,12,9,6,100,88,67,1008,1004,1003,10,9,4,50,31,55,0.00,5,Rain,190<br />
2011-4-6,14,11,8,10,7,4,93,74,54,1011,1008,1004,10,10,10,23,13,,0.00,1,,52<br />
2011-4-7,15,12,9,9,6,4,87,70,51,1012,1007,1002,10,10,7,48,32,69,0.00,4,Rain,188<br />
2011-4-8,16,13,11,12,9,6,88,78,67,1022,1016,1012,10,10,10,39,26,,0.00,5,,200<br />
2011-4-9,16,13,10,11,10,9,94,80,68,1026,1024,1023,10,10,10,34,19,,0.00,4,,174<br />
