
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2014-1-1,30,24,18,19,16,14,72,58,28,1016,1013,1011,3,2,1,16,6,,0.00,1,,351<br />
2014-1-2,33,27,20,19,17,14,74,56,27,1017,1014,1012,3,2,1,21,8,,0.00,,,78<br />
2014-1-3,33,26,19,21,17,14,82,57,23,1017,1014,1012,3,2,1,21,6,,0.00,,,16<br />
2014-1-4,30,26,21,21,18,16,87,64,36,1016,1013,1011,2,2,1,21,8,,0.00,,,339<br />
2014-1-5,29,24,18,17,14,9,73,53,27,1015,1012,1010,4,3,2,16,8,,0.00,,,337<br />
2014-1-6,30,22,14,14,11,7,75,45,17,1015,1012,1010,3,2,2,16,5,,0.00,,,360<br />
2014-1-7,33,24,16,19,14,9,72,48,24,1014,1012,1010,3,2,1,14,5,,0.00,,,30<br />
2014-1-8,33,27,19,23,17,13,89,58,23,1015,1012,1011,3,2,2,19,8,34,0.00,2,,169<br />
2014-1-9,28,24,21,22,19,14,94,73,41,1015,1013,1011,3,2,1,23,8,,0.00,1,,333<br />
2014-1-10,28,22,16,17,13,9,82,53,21,1015,1013,1011,3,2,2,19,6,,0.00,1,,333<br />
2014-1-11,26,19,13,12,7,2,52,38,16,1017,1015,1012,5,3,2,23,10,,0.00,,,343<br />
2014-1-12,28,21,13,18,12,6,82,53,28,1017,1015,1013,4,2,1,21,5,,0.00,,,209<br />
2014-1-13,27,23,18,19,18,16,82,70,48,1017,1014,1012,3,2,1,19,6,,0.00,2,,334<br />
2014-1-14,28,23,19,20,19,17,89,71,49,1016,1014,1012,3,2,1,21,8,,0.00,3,,326<br />
2014-1-15,29,23,17,18,14,12,81,56,24,1017,1014,1013,4,2,1,21,6,,0.00,,,342<br />
2014-1-16,29,22,15,17,13,10,69,52,25,1017,1014,1012,4,3,2,19,6,,0.00,,,314<br />
2014-1-17,26,21,16,18,15,11,83,62,44,1016,1014,1013,4,3,2,19,6,35,0.00,1,,314<br />
2014-1-18,29,21,13,13,9,1,72,45,14,1018,1015,1013,7,3,2,24,8,,0.00,,,24<br />
2014-1-19,30,23,16,19,13,6,75,51,23,1018,1015,1014,4,3,1,19,10,,0.00,,,147<br />
2014-1-20,30,24,18,21,18,14,88,69,32,1017,1015,1013,3,2,1,16,6,,0.00,5,,18<br />
2014-1-21,28,24,21,22,20,17,92,74,49,1018,1015,1013,3,2,1,13,6,,0.00,6,Rain,31<br />
2014-1-22,29,24,20,21,19,19,88,73,49,1016,1014,1012,3,2,1,19,5,,0.00,3,,335<br />
2014-1-23,30,24,19,21,20,18,94,77,51,1016,1014,1012,3,2,1,21,6,,0.00,3,,330<br />
2014-1-24,29,24,19,21,20,18,94,75,49,1016,1014,1012,3,2,1,19,8,,0.00,3,,312<br />
2014-1-25,32,26,19,21,19,17,91,65,39,1015,1012,1011,3,2,1,19,6,,0.00,1,,25<br />
2014-1-26,34,28,21,20,18,15,85,56,33,1015,1013,1011,4,2,1,21,6,,0.00,2,,19<br />
2014-1-27,34,27,21,19,16,12,74,46,22,1016,1013,1011,4,3,1,24,8,,0.00,1,,67<br />
2014-1-28,33,28,22,16,11,6,56,35,13,1017,1014,1011,5,3,2,21,14,,0.00,1,,42<br />
2014-1-29,33,25,17,15,11,7,65,39,16,1016,1013,1011,4,3,2,171,6,,0.00,,,30<br />
2014-1-30,34,26,17,14,11,8,59,36,14,1016,1014,1011,3,2,2,16,5,,0.00,1,,37<br />
2014-1-31,34,27,19,17,12,9,51,38,17,1016,1013,1010,3,2,2,19,5,,0.00,2,,52<br />
2014-2-1,34,27,19,17,13,9,65,41,16,1015,1013,1011,4,2,1,23,6,,0.00,,,109<br />
2014-2-2,34,27,19,16,13,10,57,39,19,1015,1012,1010,4,2,2,19,5,,0.00,1,,3<br />
2014-2-3,34,26,18,17,14,11,69,43,19,1014,1011,1009,4,2,2,23,6,,0.00,1,,347<br />
2014-2-4,33,26,19,19,15,11,68,47,25,1012,1010,1008,3,2,1,16,5,,0.00,,,318<br />
2014-2-5,34,27,19,18,17,13,77,53,29,1011,1009,1007,4,2,1,19,5,,0.00,1,,319<br />
2014-2-6,31,24,19,21,18,16,85,62,38,1012,1010,1008,3,2,1,21,5,,0.00,,,291<br />
2014-2-7,31,23,16,19,17,13,93,59,31,1013,1010,1009,4,3,2,21,6,32,0.00,1,,329<br />
2014-2-8,29,23,18,21,18,15,84,67,40,1012,1010,1008,4,3,2,23,8,,0.00,1,,336<br />
2014-2-9,28,23,18,18,14,8,88,58,23,1013,1010,1009,5,3,2,24,10,34,0.00,1,,352<br />
