
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2006-1-1,13,4,-5,-1,-7,-13,59,39,19,1009,998,990,16,16,16,45,15,58,0.00,5,,288<br />
2006-1-2,17,5,-8,-6,-9,-13,67,42,17,1012,1009,1004,16,16,16,32,15,37,0.00,3,,178<br />
2006-1-3,13,8,2,-1,-8,-10,53,37,20,1017,1008,1002,16,15,1,60,30,71,0.00,3,,262<br />
2006-1-4,8,1,-8,-6,-9,-12,63,48,33,1032,1024,1019,16,16,16,26,14,32,0.00,5,,302<br />
2006-1-5,9,0,-9,-9,-13,-17,67,41,14,1036,1032,1026,16,16,16,24,12,27,0.00,1,,213<br />
2006-1-6,19,11,2,-8,-9,-12,44,28,12,1026,1020,1011,16,16,16,45,21,50,0.00,3,,240<br />
2006-1-7,21,13,5,-9,-13,-16,28,19,9,1013,1004,998,16,16,16,60,23,69,0.00,5,,253<br />
2006-1-8,11,4,-3,-6,-11,-17,52,36,20,1019,1008,1000,16,16,16,50,25,64,0.00,4,,290<br />
2006-1-9,7,1,-4,-6,-12,-17,88,54,19,1029,1024,1019,16,16,16,37,14,45,0.00,4,,172<br />
2006-1-10,16,6,-3,-13,-17,-20,37,24,11,1021,1014,1008,16,16,16,37,18,48,0.00,5,,243<br />
2006-1-11,16,9,2,-8,-13,-18,44,30,15,1008,1005,999,16,16,16,48,21,61,0.00,6,,235<br />
2006-1-12,9,3,-3,-4,-13,-19,69,43,16,1021,1010,999,16,16,14,58,25,69,0.00,4,,322<br />
2006-1-13,15,2,-11,-9,-14,-17,61,38,14,1025,1021,1016,16,16,16,29,13,34,0.00,2,,197<br />
2006-1-14,16,8,-1,-8,-9,-12,49,32,15,1014,1009,1002,16,16,16,27,14,29,0.00,4,,209<br />
