
IST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2000-1-1,24,18,12,13,10,8,88,68,36,1017,1015,1013,3,1,0,13,3,,0.00,0,Fog,323<br />
2000-1-2,25,19,13,16,11,8,88,64,34,1017,1014,1012,5,2,0,13,3,,0.00,0,Fog,319<br />
2000-1-3,24,18,12,12,10,8,88,60,36,1015,1012,1010,6,2,0,13,3,,0.00,0,Fog,325<br />
2000-1-4,24,17,11,12,9,6,94,71,31,1015,1014,1011,4,1,0,11,6,,0.00,0,Fog,325<br />
2000-1-5,24,17,10,10,8,5,88,64,33,1016,1014,1011,4,1,0,13,3,,0.00,0,Fog,323<br />
2000-1-6,23,17,10,10,8,6,82,62,38,1015,1013,1011,4,2,0,11,3,,0.00,1,Fog,305<br />
2000-1-7,21,14,8,12,9,7,94,77,43,1015,1013,1011,4,1,1,13,5,,0.00,0,Fog,315<br />
2000-1-8,24,17,9,13,10,8,100,76,38,1016,1013,1011,4,1,0,11,0,,0.00,0,Fog,332<br />
2000-5-4,33,27,22,22,19,16,73,54,36,1009,1007,1005,5,3,1,19,6,,0.00,2,,55<br />
2000-5-5,35,30,25,24,21,17,74,61,34,1009,1008,1007,6,3,1,14,3,,0.00,1,,114<br />
2000-5-6,35,30,25,23,21,2,79,57,18,1011,1008,1005,6,4,1,11,3,,0.00,2,,122<br />
2000-5-7,35,30,26,22,21,19,78,63,39,1011,1008,1005,6,4,3,10,3,,0.00,2,,81<br />
2000-5-8,35,31,27,25,23,21,79,65,46,1009,1007,1005,4,3,1,19,2,,0.00,3,Rain-Thunderstorm,126<br />
