
EST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,-7,-11,-14,-9,-12,-16,88,79,67,1023,1014,1003,16,7,2,29,16,42,0.00,8,Snow,287<br />
2001-1-2,-9,-11,-12,-13,-14,-15,92,79,71,1024,1021,1018,16,14,8,16,5,27,0.00,7,Snow,285<br />
2001-1-3,-5,-11,-17,-11,-13,-19,92,76,60,1021,1018,1014,16,14,5,14,6,,0.00,6,Snow,286<br />
2001-1-4,-6,-12,-17,-8,-13,-18,92,82,68,1013,1010,1007,16,10,4,13,3,,0.00,8,Snow,279<br />
2001-1-5,-6,-14,-22,-8,-14,-24,93,78,53,1011,1007,1001,16,14,4,26,8,35,0.00,6,Snow,185<br />
2001-1-6,-3,-6,-8,-4,-7,-9,100,90,80,1005,1002,1000,16,6,1,11,3,,1.52,8,Snow,332<br />
2001-1-7,-3,-9,-17,-7,-9,-19,96,82,63,1013,1009,1004,16,11,2,13,5,,0.00,7,Snow,318<br />
2001-1-8,-1,-9,-18,-4,-9,-20,96,85,63,1014,1010,1006,16,8,2,6,0,,0.25,7,Snow,30<br />
2001-1-9,-4,-9,-13,-6,-11,-17,92,79,63,1008,1003,999,16,8,3,23,6,32,0.00,8,Snow,310<br />
2001-1-10,-10,-16,-22,-17,-20,-23,92,72,54,1017,1011,1000,16,15,3,19,8,29,0.00,4,,295<br />
2001-1-11,-3,-12,-22,-6,-12,-24,93,79,57,1015,1008,1004,16,7,0,26,8,47,0.76,8,Fog-Snow,288<br />
2001-1-12,-7,-14,-23,-15,-18,-25,87,67,47,1028,1022,1014,16,16,13,23,13,35,0.00,2,,314<br />
2001-1-13,-4,-14,-24,-9,-18,-28,83,71,44,1030,1027,1023,16,16,13,8,0,,0.00,3,,340<br />
2001-1-14,-1,-4,-12,-3,-6,-12,96,83,74,1026,1023,1020,16,15,8,19,6,27,0.25,7,,289<br />
2001-1-15,-7,-11,-14,-8,-10,-15,93,88,79,1026,1020,1012,16,5,1,11,3,,3.30,7,Fog-Snow,339<br />
2001-1-16,1,-3,-7,-2,-6,-8,100,91,80,1014,1009,1006,16,5,1,19,2,26,0.00,8,Snow,294<br />
2001-1-17,-4,-10,-19,-7,-11,-21,92,79,68,1024,1018,1013,16,12,3,19,13,39,0.00,7,Snow,296<br />
2001-1-18,-7,-17,-27,-11,-19,-30,90,76,54,1027,1024,1021,16,15,10,10,0,,0.00,3,,330<br />
2001-1-19,-3,-10,-18,-4,-10,-21,100,90,79,1020,1013,1009,16,6,1,19,0,,0.00,6,Fog-Snow,315<br />
2001-1-20,-6,-11,-17,-8,-16,-18,92,72,40,1022,1019,1013,16,16,14,14,6,,0.00,1,,335<br />
2001-1-21,-9,-13,-16,-14,-16,-19,88,73,49,1023,1016,1012,16,14,5,19,5,,0.00,5,Snow,294<br />
