
CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,7,2,-2,5,2,-3,100,80,45,1018,1014,1012,10,10,8,26,10,,5.08,7,Rain,223<br />
2013-1-2,7,2,-2,3,-1,-4,100,82,44,1034,1025,1017,11,8,1,24,5,,0.00,2,Fog,355<br />
2013-1-3,5,0,-4,1,-2,-6,100,81,50,1042,1038,1032,31,11,10,8,2,,0.00,3,,329<br />
2013-1-4,7,3,-2,2,1,-2,100,84,54,1042,1038,1035,23,11,9,8,3,,0.00,3,Fog,259<br />
2013-1-5,9,5,1,4,3,1,93,85,58,1037,1034,1032,19,10,9,8,2,,0.00,5,,99<br />
2013-1-6,6,3,1,4,2,0,100,83,68,1034,1032,1029,31,11,6,13,5,,0.00,7,,4<br />
2013-1-7,4,2,1,3,2,1,93,85,75,1032,1029,1028,10,9,6,19,10,,0.00,7,,24<br />
2013-1-8,2,1,0,2,0,-1,100,87,75,1031,1028,1026,8,6,3,10,3,,0.00,7,,105<br />
2013-1-9,1,0,-1,1,-1,-2,100,94,84,1028,1023,1019,5,3,1,8,3,,0.00,8,Fog,284<br />
2013-1-10,2,0,-2,2,-1,-3,100,91,76,1021,1017,1014,11,8,3,13,6,,3.05,7,Rain,236<br />
2013-1-11,6,3,2,3,2,-1,100,86,68,1021,1016,1012,31,10,5,19,8,,2.03,6,Rain,232<br />
2013-1-12,6,1,-3,0,-2,-3,100,78,46,1021,1016,1013,31,11,10,8,5,,0.00,5,,255<br />
2013-1-13,4,2,1,2,1,0,100,86,67,1015,1011,1009,18,8,3,16,5,,0.51,7,Rain-Snow,41<br />
2013-1-14,4,1,-1,1,-2,-4,100,76,49,1014,1011,1010,10,10,8,19,3,,0.00,6,Snow,319<br />
2013-1-15,1,-1,-3,-1,-3,-5,100,84,63,1013,1007,1005,26,8,0,19,11,,3.05,6,Snow,233<br />
2013-1-16,0,-4,-8,-2,-7,-9,93,72,41,1011,1007,1003,26,10,7,13,5,,0.00,3,Snow,9<br />
2013-1-17,-1,-3,-6,-5,-9,-12,80,61,41,1015,1011,1006,31,11,10,26,14,,0.00,3,,25<br />
2013-1-18,-2,-4,-6,-6,-8,-11,80,67,48,1014,1006,999,19,10,3,19,8,,0.51,5,Snow,12<br />
2013-1-19,1,-2,-4,0,-3,-6,100,92,82,1002,993,989,5,2,1,8,3,,5.08,7,Rain-Snow,299<br />
2013-1-20,2,1,0,1,-1,-3,100,93,71,999,992,988,10,4,1,19,3,127,5.08,8,Rain-Snow,204<br />
2013-1-21,3,-1,-4,1,-2,-5,93,82,64,1003,999,996,31,11,8,24,11,,0.51,6,Rain-Snow,230<br />
2013-1-22,5,1,-3,0,-1,-4,93,78,52,1007,1004,1001,14,10,8,29,14,,0.25,3,Rain-Snow,221<br />
2013-1-23,2,-2,-5,-1,-3,-6,100,87,66,1008,1005,1003,26,10,8,8,3,,0.00,6,,230<br />
2013-1-24,1,-2,-5,-2,-3,-6,100,82,59,1014,1007,1003,11,9,5,27,10,,0.00,6,,28<br />
2013-1-25,1,-2,-4,-5,-6,-8,80,63,43,1017,1014,1011,14,10,10,21,14,,0.00,6,,19<br />
2013-1-26,1,-2,-5,-5,-6,-8,93,74,49,1021,1014,1009,13,9,7,8,2,,0.00,5,,278<br />
2013-1-27,4,-1,-6,2,-4,-8,100,80,35,1021,1013,1008,14,8,3,13,5,,2.03,7,Fog-Rain,243<br />
2013-1-28,7,3,-2,3,1,-2,100,89,58,1027,1018,1009,18,8,0,14,3,,2.03,5,Fog-Rain,242<br />
2013-1-29,5,1,-3,4,1,-3,100,86,49,1028,1025,1024,31,10,7,14,5,,3.05,6,Rain,235<br />
2013-1-30,12,7,2,9,5,1,100,82,45,1027,1024,1021,16,10,10,27,6,50,0.25,6,Fog-Rain,232<br />
2013-1-31,11,5,-1,5,2,-1,100,73,46,1029,1026,1023,10,10,10,26,8,,0.25,5,Fog,241<br />
2013-2-1,10,8,6,8,6,2,100,85,53,1024,1011,996,26,9,5,27,16,35,7.87,7,Rain,228<br />
2013-2-2,6,4,2,8,1,-5,93,71,38,1011,1003,994,18,10,7,34,18,45,2.03,6,Rain,16<br />
2013-2-3,4,2,0,-3,-5,-7,80,58,37,1028,1021,1011,10,10,10,32,18,,0.00,5,,27<br />
2013-2-4,6,2,-1,3,1,-4,100,84,52,1027,1023,1021,31,9,2,16,10,,0.51,6,Rain-Snow,239<br />
2013-2-5,8,5,2,5,2,-2,93,77,39,1022,1012,1004,11,9,2,34,19,53,5.08,6,Rain-Snow,222<br />
2013-2-6,3,1,0,1,-2,-5,100,80,50,1009,1003,999,31,8,1,29,18,42,3.05,6,Rain-Snow,221<br />
2013-2-7,2,0,-3,-1,-3,-7,93,77,51,1017,1013,1006,31,10,9,11,5,,0.00,6,Snow,105<br />
2013-2-8,3,-1,-4,-3,-5,-8,93,73,34,1019,1014,1013,10,10,10,16,5,,0.00,4,Snow,329<br />
2013-2-9,1,-2,-4,-4,-7,-10,86,65,29,1021,1017,1016,10,10,10,10,5,,0.00,3,,57<br />
2013-2-10,0,-3,-6,-3,-7,-9,93,70,36,1019,1011,1002,10,8,1,10,5,,6.10,6,Snow,87<br />
2013-2-11,1,-1,-3,0,-2,-3,100,93,81,1005,1000,998,9,2,1,3,2,,7.11,8,Snow,249<br />
2013-2-12,2,0,-1,1,-1,-2,100,92,77,1015,1007,1000,10,4,1,16,3,,2.03,7,Fog-Rain-Snow,39<br />
2013-2-13,1,-1,-2,-1,-4,-8,93,70,49,1025,1019,1013,14,9,6,21,13,,0.00,6,,38<br />
2013-2-14,1,-4,-10,-1,-7,-12,100,74,50,1027,1022,1017,11,9,6,14,5,,0.25,5,Snow,254<br />
2013-2-15,5,2,-1,2,0,-2,100,86,61,1025,1020,1016,16,8,4,13,5,,0.25,5,Snow,11<br />
2013-2-16,4,1,-3,0,-1,-3,100,88,61,1026,1023,1021,13,8,1,11,3,,0.00,5,Fog,321<br />
2013-2-17,3,1,-2,0,-2,-3,93,72,51,1023,1019,1017,19,10,9,23,8,,0.00,5,,34<br />
2013-2-18,4,0,-3,-2,-3,-4,93,73,45,1022,1018,1016,14,10,10,11,3,,0.00,4,,6<br />
2013-2-19,5,0,-6,-2,-4,-7,93,77,41,1022,1018,1015,11,8,5,10,2,,0.00,3,,329<br />
