
MST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2013-1-1,14,8,2,0,-2,-6,82,55,28,1025,1022,1020,16,16,14,16,7,21,0.00,2,,63<br />
2013-1-2,17,10,3,-2,-7,-11,59,37,15,1021,1018,1015,16,16,16,27,8,35,0.00,1,,350<br />
2013-1-3,17,11,4,-6,-9,-11,43,30,16,1022,1019,1016,16,16,16,34,13,39,0.00,0,,59<br />
2013-1-4,17,11,5,-3,-7,-9,45,33,20,1025,1024,1022,16,16,16,29,9,37,0.00,0,,80<br />
2013-1-5,17,10,3,-3,-5,-8,59,39,19,1027,1024,1022,16,16,16,23,5,27,0.00,0,,123<br />
2013-1-6,20,13,6,-3,-5,-7,53,35,16,1022,1017,1013,16,16,16,21,7,23,0.00,4,,134<br />
2013-1-7,16,11,5,-3,-3,-4,55,41,26,1014,1012,1010,16,16,16,21,7,24,0.00,3,,260<br />
2013-1-8,19,12,4,-2,-5,-9,64,39,14,1019,1015,1012,16,16,16,16,6,27,0.00,1,,132<br />
2013-1-9,22,14,6,-2,-3,-6,53,34,15,1022,1018,1015,16,16,16,16,6,21,0.00,2,,109<br />
2013-1-10,16,12,8,6,-3,-6,66,46,25,1014,1011,1008,16,16,16,40,13,56,0.25,5,Rain,127<br />
2013-1-11,12,8,4,-4,-10,-14,43,29,15,1019,1016,1011,16,16,16,50,13,61,0.00,1,,257<br />
2013-1-12,12,6,-1,-8,-12,-16,56,36,16,1020,1017,1015,16,16,16,26,7,32,0.00,1,,184<br />
2013-1-13,10,4,-1,-9,-13,-17,53,33,13,1022,1019,1017,16,16,16,16,6,23,0.00,3,,181<br />
2013-1-14,7,3,-1,-11,-14,-16,43,31,18,1025,1021,1018,16,16,16,21,6,27,0.00,1,,263<br />
2013-1-15,11,4,-2,-12,-17,-20,46,28,10,1030,1028,1025,16,16,16,19,6,24,0.00,1,,237<br />
2013-1-16,16,9,1,-8,-11,-16,35,25,15,1029,1026,1023,16,16,16,16,5,23,0.00,1,,247<br />
