
BRST,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressurehPa, Mean Sea Level PressurehPa, Min Sea Level PressurehPa, Max VisibilityKm, Mean VisibilityKm, Min VisibilitykM, Max Wind SpeedKm/h, Mean Wind SpeedKm/h, Max Gust SpeedKm/h,Precipitationmm, CloudCover, Events,WindDirDegrees<br />
2001-1-1,33,30,27,24,24,23,84,71,59,1014,1013,1011,10,10,10,23,11,,0.00,3,,141<br />
2001-1-2,33,30,27,25,23,23,79,71,62,1015,1013,1012,10,10,10,21,11,,0.00,4,,161<br />
2001-1-3,32,29,26,26,24,23,84,75,66,1014,1013,1012,10,10,8,16,11,,0.00,5,Rain,158<br />
2001-1-4,32,29,27,24,24,22,84,73,58,1015,1013,1012,10,10,7,23,14,,0.00,6,Rain,144<br />
2001-1-5,32,28,25,26,24,23,89,76,62,1015,1013,1012,10,10,4,24,11,,0.00,4,Rain,169<br />
2001-1-6,33,30,27,24,24,23,79,71,59,1014,1013,1011,10,10,10,24,14,,0.00,3,,150<br />
2001-1-7,33,30,27,24,23,23,79,69,59,1013,1012,1011,10,10,10,27,16,,0.00,4,,161<br />
2001-1-8,33,30,27,24,23,22,79,69,55,1014,1012,1010,10,10,10,23,13,,0.00,3,,165<br />
2001-1-9,33,30,27,25,24,23,79,71,59,1014,1012,1010,10,10,10,23,13,,0.00,4,,160<br />
2001-1-10,33,29,26,24,23,23,89,71,59,1014,1012,1011,10,10,7,26,19,,0.00,5,,167<br />
2001-1-11,32,28,25,26,24,23,94,78,62,1014,1013,1012,10,10,6,21,14,,0.00,6,Rain,167<br />
2001-1-12,33,29,26,26,24,23,89,75,59,1014,1013,1011,10,10,4,24,18,,0.00,6,Rain,141<br />
2001-1-13,32,29,26,24,24,23,89,75,62,1015,1013,1012,10,10,5,27,19,,0.00,5,Rain,159<br />
2001-1-14,32,29,27,25,24,24,84,74,62,1015,1013,1012,10,10,6,26,19,,0.00,4,,173<br />
2001-1-15,32,29,26,24,24,23,84,72,62,1014,1013,1011,10,10,10,26,19,,0.00,4,,158<br />
2001-1-16,32,28,25,24,23,23,94,73,59,1014,1013,1012,10,10,10,26,16,,0.00,4,,174<br />
2001-1-17,33,29,26,24,23,22,83,72,59,1015,1013,1012,10,10,10,29,19,,0.00,3,,184<br />
2001-1-18,33,29,26,24,23,23,89,70,55,1015,1013,1012,10,10,10,23,14,,0.00,5,,151<br />
2001-1-19,33,30,27,24,24,23,79,70,59,1015,1014,1013,10,10,10,23,14,,0.00,4,,152<br />
2001-1-20,33,30,27,24,23,23,79,70,59,1016,1014,1013,10,10,10,23,14,,0.00,3,,154<br />
2001-1-21,33,30,27,24,23,23,84,70,55,1015,1013,1012,10,10,10,23,14,,0.00,2,,130<br />
2001-1-22,33,30,27,24,23,23,84,70,55,1015,1014,1012,10,10,10,19,14,,0.00,3,,124<br />
2001-1-23,33,30,27,24,23,23,84,71,59,1015,1014,1012,10,10,10,24,16,,0.00,3,,160<br />
2001-1-24,33,30,27,24,24,23,84,71,59,1015,1014,1013,10,10,10,23,14,,0.00,4,,159<br />
2001-1-25,33,29,26,24,23,23,83,69,59,1015,1014,1012,10,10,10,19,13,,0.00,3,,136<br />
2001-1-26,33,30,27,24,24,23,79,70,59,1015,1014,1012,10,10,10,21,13,,0.00,3,,136<br />
2001-1-27,34,30,27,24,24,23,79,70,55,1014,1013,1012,10,10,10,19,14,,0.00,3,,131<br />
2001-1-28,34,30,27,24,23,23,79,69,55,1014,1013,1012,10,10,10,26,14,,0.00,4,,132<br />
2001-1-29,34,30,27,24,23,23,79,67,52,1013,1012,1011,10,10,10,19,11,,0.00,3,,135<br />
2001-1-30,34,30,27,24,23,23,79,67,55,1012,1011,1010,10,10,10,21,13,,0.00,4,,141<br />
2001-1-31,34,30,27,24,23,23,84,68,52,1012,1010,1009,10,10,10,26,13,,0.00,3,,124<br />
2001-2-1,34,30,27,25,24,23,79,69,56,1011,1010,1008,10,10,10,19,13,,0.00,2,,126<br />
2001-2-2,34,30,27,25,24,23,79,69,59,1019,1010,1008,10,10,10,26,13,,0.00,3,,90<br />
2001-2-3,34,30,27,25,24,23,84,69,55,1012,1010,1009,10,10,10,29,16,,0.00,3,,64<br />
2001-2-4,33,28,24,25,24,23,100,76,59,1013,1012,1011,10,10,5,24,13,,0.00,6,Rain,78<br />
2001-2-5,34,30,27,24,23,23,79,67,55,1013,1012,1010,10,10,10,21,14,,0.00,3,,115<br />
2001-2-6,34,30,27,25,24,24,84,70,56,1014,1012,1011,10,10,10,26,16,,0.00,3,,109<br />
2001-2-7,34,30,27,26,24,24,84,72,56,1013,1012,1010,10,10,5,24,14,,0.00,3,Rain,107<br />
2001-2-8,34,30,27,25,24,22,89,69,55,1013,1011,1010,10,10,10,26,21,,0.00,4,,122<br />
2001-2-9,34,30,27,25,23,22,79,67,55,1012,1011,1009,10,10,10,21,18,,0.00,4,,152<br />
2001-2-10,34,30,27,24,23,22,74,65,52,1012,1010,1009,10,10,10,24,16,,0.00,3,,146<br />
2001-2-11,34,30,27,24,23,22,74,66,55,1013,1011,1010,10,10,10,24,16,,0.00,3,,131<br />
2001-2-12,34,30,27,25,24,22,79,70,59,1013,1012,1011,10,10,10,26,18,,0.00,4,,124<br />
2001-2-13,34,30,27,24,23,22,84,70,56,1013,1011,1010,10,10,10,26,21,,0.00,4,,141<br />
2001-2-14,34,30,27,23,23,22,79,65,52,1012,1011,1009,10,10,10,26,19,,0.00,4,,113<br />
2001-2-15,34,30,27,23,23,23,79,68,52,1013,1011,1009,10,10,5,23,13,,0.00,3,Rain,124<br />
2001-2-16,34,31,28,24,23,23,74,64,52,1014,1012,1010,10,10,10,26,16,,0.00,3,,139<br />
2001-2-17,34,30,27,24,23,23,79,68,52,1014,1013,1012,10,10,10,24,18,,0.00,3,,149<br />
2001-2-18,34,30,27,24,24,23,84,69,55,1015,1013,1012,10,10,10,26,21,,0.00,4,,137<br />
2001-2-19,33,30,27,24,23,23,79,68,59,1014,1013,1011,10,10,10,16,13,,0.00,4,,139<br />
2001-2-20,34,30,27,24,23,22,79,66,52,1014,1012,1010,10,10,10,24,16,,0.00,3,,131<br />
2001-2-21,34,30,27,24,23,23,79,68,55,1013,1011,1010,10,10,10,27,18,,0.00,4,,145<br />
2001-2-22,34,30,27,25,24,23,89,70,56,1013,1011,1010,10,10,8,29,19,,0.00,3,Rain,150<br />
2001-2-23,34,30,27,25,24,24,84,70,56,1013,1012,1010,10,10,10,24,19,,0.00,4,,159<br />
2001-2-24,34,30,27,25,24,24,84,70,56,1012,1011,1009,10,10,10,24,18,,0.00,5,,152<br />
