date,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm h,Mean Wind SpeedKm h,Max Gust SpeedKm h,Precipitationmm,CloudCover,Events,WindDirDegrees
2015-12-18,-2,-7,-12,-3,-7,-13,95,79,61,1006,990,972,14,5,0,89,58,109,36,6,Snow,103
2015-12-19,0,-2,-4,-1,-3,-7,100,87,66,973,970,968,26,6,0,80,55,100,0,5,Snow,100
2015-12-20,0,-1,-3,-3,-5,-6,93,72,58,971,969,968,26,11,2,47,34,,3,4,Snow,117
2015-12-21,-4,-6,-9,-5,-8,-10,93,79,61,974,969,967,10,10,10,26,13,,0,3,,113
2015-12-22,-7,-9,-12,-9,-12,-15,93,78,64,991,984,974,10,10,10,26,10,,0,1,,113
2015-12-23,-2,-7,-12,-4,-8,-14,93,79,53,991,987,983,10,7,1,42,24,,3,6,Snow,131
2015-12-24,-3,-4,-5,-4,-5,-6,100,91,77,984,979,975,26,9,2,18,5,,5,6,Snow,178
2015-12-25,-7,-9,-11,-5,-12,-19,89,66,40,981,976,973,31,12,6,40,21,45,5,6,Snow,90
2015-12-26,-13,-14,-15,-17,-21,-24,62,49,33,995,988,981,10,10,10,40,31,58,10,5,Snow,325
2015-12-27,-7,-14,-17,-9,-21,-25,86,55,36,1008,1003,996,10,9,1,40,24,66,1,2,Snow-Tornado,243
2015-12-28,2,-7,-16,-1,-5,-8,93,79,61,1017,1010,1002,31,8,0,52,35,71,25,6,Snow,230
2015-12-29,8,4,-1,2,-1,-2,81,68,37,1017,1011,1003,31,11,10,40,21,69,1,6,Rain,166
2015-12-30,6,4,2,2,1,-1,93,75,45,1003,1000,997,31,12,10,40,19,64,4,5,Rain,153
2015-12-31,8,4,2,2,1,-2,87,68,52,1006,999,994,31,11,10,39,24,48,10,6,Rain,177
